date,product,capacity_price,offered_capacity,allocated_capacity,month,gas,coal
2021-02-05,POS_20_24,19.93,29,29,2,5.98,187.25
2021-02-06,POS_20_24,12.4,29,29,2,5.98,187.25
2021-02-07,POS_20_24,9.16,29,29,2,5.98,187.25
2021-02-08,POS_20_24,44.0,32,32,2,2.51,63.75
2021-02-09,POS_20_24,62.0,32,32,2,4.13,177.45
2021-02-10,POS_20_24,40.33,29,29,2,2.58,138.5
2021-02-11,POS_20_24,30.44,20,20,2,3.72,65.7
2021-02-12,POS_20_24,29.0,29,20,2,4.17,353.75
2021-02-13,POS_20_24,18.95,29,29,2,4.17,353.75
2021-02-14,POS_20_24,14.4,29,29,2,4.17,353.75
2021-02-15,POS_20_24,26.2,32,32,2,4.17,131.75
2021-02-16,POS_20_24,17.8,31,31,2,2.94,149.0
2021-02-17,POS_20_24,65.0,32,32,2,4.57,78.65
2021-02-18,POS_20_24,28.6,29,29,2,2.75,283.1
2021-02-19,POS_20_24,21.44,29,29,2,5.02,131.5
2021-02-20,POS_20_24,12.96,29,29,2,5.02,131.5
2021-02-21,POS_20_24,10.4,20,20,2,5.02,131.5
2021-02-22,POS_20_24,44.0,32,32,2,5.71,100.5
2021-02-23,POS_20_24,26.1,29,29,2,2.11,327.15
2021-02-24,POS_20_24,21.35,29,29,2,2.97,140.05
2021-02-25,POS_20_24,19.23,29,29,2,8.42,355.0
2021-02-26,POS_20_24,16.45,29,29,2,2.1,165.15
2021-02-27,POS_20_24,14.0,29,29,2,2.1,165.15
2021-02-28,POS_20_24,9.97,32,32,2,2.1,165.15
2021-03-01,POS_20_24,31.49,32,32,3,3.1,315.85
2021-03-02,POS_20_24,22.8,29,29,3,4.16,51.05
2021-03-03,POS_20_24,18.33,29,29,3,8.12,149.5
2021-03-04,POS_20_24,15.24,29,29,3,5.77,221.0
2021-03-05,POS_20_24,13.74,29,29,3,6.84,121.5
2021-03-06,POS_20_24,10.82,29,29,3,6.84,121.5
2021-03-07,POS_20_24,8.14,29,29,3,6.84,121.5
2021-03-08,POS_20_24,27.5,29,29,3,3.05,69.3
2021-03-09,POS_20_24,19.42,29,29,3,5.72,130.1
2021-03-10,POS_20_24,15.28,29,29,3,6.4,178.75
2021-03-11,POS_20_24,13.26,100,100,3,2.58,65.0
2021-03-12,POS_20_24,11.5,29,29,3,2.7,183.0
2021-03-13,POS_20_24,16.56,100,100,3,2.7,183.0
2021-03-14,POS_20_24,21.32,36,36,3,2.7,183.0
2021-03-15,POS_20_24,19.76,24,24,3,3.88,65.2
2021-03-16,POS_20_24,16.77,29,29,3,3.72,432.5
2021-03-17,POS_20_24,14.8,29,29,3,2.86,262.0
2021-03-18,POS_20_24,13.38,29,29,3,2.7,144.05
2021-03-19,POS_20_24,11.14,29,29,3,2.51,78.5
2021-03-20,POS_20_24,9.14,27,27,3,2.51,78.5
2021-03-21,POS_20_24,8.56,32,32,3,2.51,78.5
2021-03-22,POS_20_24,18.4,29,29,3,6.03,311.5
2021-03-23,POS_20_24,14.78,29,29,3,2.16,125.3
2021-03-24,POS_20_24,12.68,29,29,3,2.94,101.25
2021-03-25,POS_20_24,10.95,27,27,3,8.78,376.0
2021-03-26,POS_20_24,9.88,29,29,3,2.14,141.1
2021-03-27,POS_20_24,12.99,29,29,3,2.14,141.1
2021-03-28,POS_20_24,40.52,35,35,3,2.14,141.1
2021-03-29,POS_20_24,19.08,25,25,3,5.52,329.5
2021-03-30,POS_20_24,15.32,29,29,3,4.14,247.75
2021-03-31,POS_20_24,12.8,29,25,3,8.06,301.0
2021-04-01,POS_20_24,10.38,29,29,4,6.31,50.85
2021-04-02,POS_20_24,11.4,29,29,4,6.93,50.85
2021-04-03,POS_20_24,29.78,29,29,4,6.93,50.85
2021-04-04,POS_20_24,35.11,29,29,4,6.93,50.85
2021-04-05,POS_20_24,38.32,29,29,4,2.94,148.0
2021-04-06,POS_20_24,34.92,29,29,4,5.52,216.0
2021-04-07,POS_20_24,21.12,22,22,4,5.58,64.9
2021-04-08,POS_20_24,25.68,29,29,4,2.72,137.3
2021-04-09,POS_20_24,27.26,29,29,4,3.81,177.75
2021-04-10,POS_20_24,19.5,20,20,4,3.81,177.75
2021-04-11,POS_20_24,19.48,29,29,4,3.81,177.75
2021-04-12,POS_20_24,154.16,29,29,4,3.71,66.45
2021-04-13,POS_20_24,68.88,55,55,4,2.46,65.25
2021-04-14,POS_20_24,42.72,29,29,4,2.57,70.2
2021-04-15,POS_20_24,28.92,20,20,4,2.46,290.1
2021-04-16,POS_20_24,123.34,29,29,4,6.03,139.0
2021-04-17,POS_20_24,48.78,29,29,4,6.03,139.0
2021-04-18,POS_20_24,34.32,29,29,4,6.03,139.0
2021-04-19,POS_20_24,96.67,29,29,4,2.01,80.05
2021-04-20,POS_20_24,56.92,20,20,4,2.93,321.0
2021-04-21,POS_20_24,38.92,29,29,4,8.04,127.15
2021-04-22,POS_20_24,30.31,29,29,4,9.32,127.25
2021-04-23,POS_20_24,55.38,29,29,4,3.64,380.0
2021-04-24,POS_20_24,36.0,29,29,4,3.64,380.0
2021-04-25,POS_20_24,28.0,29,29,4,3.64,380.0
2021-04-26,POS_20_24,53.62,29,25,4,5.51,142.15
2021-04-27,POS_20_24,37.2,20,20,4,4.14,313.65
2021-04-28,POS_20_24,30.88,29,29,4,8.15,274.5
2021-04-29,POS_20_24,25.58,29,29,4,5.68,294.35
2021-04-30,POS_20_24,1099.59,29,29,4,6.97,51.4
2021-05-01,POS_20_24,83.22,20,20,5,6.97,51.4
2021-05-02,POS_20_24,51.73,29,29,5,6.97,51.4
2021-05-03,POS_20_24,244.0,29,29,5,2.89,148.25
2021-05-04,POS_20_24,107.64,29,29,5,3.66,262.25
2021-05-05,POS_20_24,94.99,29,29,5,5.47,64.25
2021-05-06,POS_20_24,120.0,25,25,5,2.73,143.5
2021-05-07,POS_20_24,488.0,29,29,5,3.92,172.3
2021-05-08,POS_20_24,143.0,29,29,5,3.92,172.3
2021-05-09,POS_20_24,108.84,29,29,5,3.92,172.3
2021-05-10,POS_20_24,120.0,29,29,5,4.23,139.25
2021-05-11,POS_20_24,94.16,20,20,5,2.58,123.0
2021-05-12,POS_20_24,74.04,21,21,5,4.83,70.3
2021-05-13,POS_20_24,60.08,29,29,5,2.69,290.65
2021-05-14,POS_20_24,48.52,29,29,5,2.52,135.1
2021-05-15,POS_20_24,39.15,29,29,5,2.52,135.1
2021-05-16,POS_20_24,35.43,29,29,5,2.52,135.1
2021-05-17,POS_20_24,66.46,29,29,5,6.36,81.55
2021-05-18,POS_20_24,54.44,29,29,5,2.01,319.5
2021-05-19,POS_20_24,46.12,29,29,5,2.96,333.6
2021-05-20,POS_20_24,39.8,29,29,5,3.07,123.8
2021-05-21,POS_20_24,35.5,29,29,5,9.29,384.75
2021-05-22,POS_20_24,136.41,29,29,5,9.29,384.75
2021-05-23,POS_20_24,126.41,29,29,5,9.29,384.75
2021-05-24,POS_20_24,99.24,29,29,5,3.6,143.9
2021-05-25,POS_20_24,87.29,29,29,5,6.3,168.0
2021-05-26,POS_20_24,71.76,29,29,5,4.57,380.0
2021-05-27,POS_20_24,63.0,29,29,5,7.84,237.1
2021-05-28,POS_20_24,54.52,29,29,5,5.68,267.85
2021-05-29,POS_20_24,43.96,29,29,5,5.68,267.85
2021-05-30,POS_20_24,35.72,29,29,5,5.68,267.85
2021-05-31,POS_20_24,60.36,29,29,5,5.68,267.85
2021-06-01,POS_20_24,48.74,29,29,6,6.75,50.8
2021-06-02,POS_20_24,44.0,29,29,6,6.94,122.2
2021-06-03,POS_20_24,39.11,29,29,6,2.41,266.65
2021-06-04,POS_20_24,45.64,29,29,6,3.71,66.6
2021-06-05,POS_20_24,39.9,29,29,6,3.71,66.6
2021-06-06,POS_20_24,34.71,29,29,6,3.71,66.6
2021-06-07,POS_20_24,62.8,29,29,6,5.72,140.2
2021-06-08,POS_20_24,52.58,29,29,6,2.7,182.5
2021-06-09,POS_20_24,52.88,29,29,6,2.88,136.0
2021-06-10,POS_20_24,67.12,29,29,6,4.25,425.2
2021-06-11,POS_20_24,55.0,29,29,6,2.4,124.5
2021-06-12,POS_20_24,48.86,29,29,6,2.4,124.5
2021-06-13,POS_20_24,78.58,29,29,6,2.4,124.5
2021-06-14,POS_20_24,68.9,29,29,6,2.66,68.8
2021-06-15,POS_20_24,65.29,29,29,6,4.53,280.7
2021-06-16,POS_20_24,63.56,29,29,6,2.55,82.5
2021-06-17,POS_20_24,56.0,29,29,6,2.52,106.0
2021-06-18,POS_20_24,49.9,26,26,6,6.28,326.2
2021-06-19,POS_20_24,44.28,29,29,6,6.28,326.2
2021-06-20,POS_20_24,40.95,29,29,6,6.28,326.2
2021-06-21,POS_20_24,56.73,29,29,6,2.24,124.65
2021-06-22,POS_20_24,49.71,29,29,6,3.13,385.0
2021-06-23,POS_20_24,53.0,29,29,6,8.7,168.2
2021-06-24,POS_20_24,57.84,29,29,6,3.69,363.05
2021-06-25,POS_20_24,51.96,29,29,6,6.03,232.65
2021-06-26,POS_20_24,46.0,29,29,6,6.03,232.65
2021-06-27,POS_20_24,42.27,29,29,6,6.03,232.65
2021-06-28,POS_20_24,54.48,29,29,6,7.59,261.6
2021-06-29,POS_20_24,54.2,29,29,6,4.91,200.9
2021-06-30,POS_20_24,50.0,29,29,6,7.92,129.1
2021-07-01,POS_20_24,46.12,29,29,7,5.57,263.3
2021-07-02,POS_20_24,42.85,29,29,7,5.43,68.5
2021-07-03,POS_20_24,38.6,29,29,7,5.43,68.5
2021-07-04,POS_20_24,33.44,29,29,7,5.43,68.5
2021-07-05,POS_20_24,48.0,29,21,7,5.43,68.25
2021-07-06,POS_20_24,39.86,29,29,7,6.14,186.1
2021-07-07,POS_20_24,43.46,29,29,7,2.4,129.65
2021-07-08,POS_20_24,41.64,29,29,7,3.82,65.5
2021-07-09,POS_20_24,38.85,29,29,7,5.96,439.0
2021-07-10,POS_20_24,33.82,29,29,7,5.96,439.0
2021-07-11,POS_20_24,32.0,29,29,7,5.96,439.0
2021-07-12,POS_20_24,46.67,29,29,7,3.91,123.35
2021-07-13,POS_20_24,47.51,29,29,7,2.84,67.2
2021-07-14,POS_20_24,41.12,29,27,7,4.01,295.0
2021-07-15,POS_20_24,36.16,29,29,7,2.43,127.15
2021-07-16,POS_20_24,32.96,29,29,7,2.66,105.75
2021-07-17,POS_20_24,47.0,29,29,7,2.66,105.75
2021-07-18,POS_20_24,36.67,29,29,7,2.66,105.75
2021-07-19,POS_20_24,43.5,29,29,7,4.53,330.0
2021-07-20,POS_20_24,41.0,29,29,7,2.54,125.5
2021-07-21,POS_20_24,46.0,29,29,7,2.53,388.9
2021-07-22,POS_20_24,42.9,29,29,7,7.03,320.0
2021-07-23,POS_20_24,39.02,29,29,7,2.27,169.0
2021-07-24,POS_20_24,34.27,29,29,7,2.27,169.0
2021-07-25,POS_20_24,32.12,29,29,7,2.27,169.0
2021-07-26,POS_20_24,44.24,29,29,7,3.13,341.0
2021-07-27,POS_20_24,36.2,29,29,7,8.96,230.0
2021-07-28,POS_20_24,31.8,29,29,7,3.67,157.5
2021-07-29,POS_20_24,36.14,47,47,7,4.06,191.5
2021-07-30,POS_20_24,47.33,40,40,7,7.83,134.55
2021-07-31,POS_20_24,36.92,29,29,7,7.83,134.55
2021-08-01,POS_20_24,30.6,29,29,8,7.83,134.55
2021-08-02,POS_20_24,45.03,50,50,8,5.03,256.5
2021-08-03,POS_20_24,38.33,50,50,8,8.0,172.6
2021-08-04,POS_20_24,38.33,50,50,8,2.86,68.6
2021-08-05,POS_20_24,37.02,50,50,8,4.98,187.75
2021-08-06,POS_20_24,35.56,50,50,8,5.87,128.0
2021-08-07,POS_20_24,33.3,29,29,8,5.87,128.0
2021-08-08,POS_20_24,32.0,29,22,8,5.87,128.0
2021-08-09,POS_20_24,39.9,50,50,8,2.44,66.0
2021-08-10,POS_20_24,44.25,50,50,8,3.81,418.0
2021-08-11,POS_20_24,70.43,50,50,8,6.25,126.75
2021-08-12,POS_20_24,59.26,50,50,8,4.08,67.55
2021-08-13,POS_20_24,47.19,50,50,8,3.64,310.85
2021-08-14,POS_20_24,40.84,29,29,8,3.64,310.85
2021-08-15,POS_20_24,42.92,29,29,8,3.64,310.85
2021-08-16,POS_20_24,38.56,22,22,8,2.91,125.0
2021-08-17,POS_20_24,36.38,29,29,8,3.96,108.25
2021-08-18,POS_20_24,32.67,50,50,8,2.51,323.0
2021-08-19,POS_20_24,38.22,29,29,8,2.69,126.8
2021-08-20,POS_20_24,52.56,29,29,8,4.63,145.75
2021-08-21,POS_20_24,34.28,60,60,8,4.63,145.75
2021-08-22,POS_20_24,30.43,29,29,8,4.63,145.75
2021-08-23,POS_20_24,36.0,50,50,8,2.43,328.75
2021-08-24,POS_20_24,32.52,60,60,8,2.17,169.7
2021-08-25,POS_20_24,28.8,60,29,8,2.93,337.0
2021-08-26,POS_20_24,26.68,29,29,8,7.39,51.05
2021-08-27,POS_20_24,24.56,29,29,8,2.19,152.0
2021-08-28,POS_20_24,33.0,50,50,8,2.19,152.0
2021-08-29,POS_20_24,28.42,29,29,8,2.19,152.0
2021-08-30,POS_20_24,34.44,50,50,8,3.15,152.0
2021-08-31,POS_20_24,31.43,29,29,8,8.85,188.8
2021-09-01,POS_20_24,31.33,29,29,9,4.09,63.3
2021-09-02,POS_20_24,29.82,29,29,9,8.2,134.9
2021-09-03,POS_20_24,26.55,29,29,9,4.94,260.9
2021-09-04,POS_20_24,26.12,29,29,9,4.94,260.9
2021-09-05,POS_20_24,24.56,29,29,9,4.94,260.9
2021-09-06,POS_20_24,45.0,50,50,9,4.94,138.55
2021-09-07,POS_20_24,44.6,50,50,9,6.44,172.1
2021-09-08,POS_20_24,38.24,29,29,9,2.95,68.0
2021-09-09,POS_20_24,36.22,29,29,9,4.88,188.15
2021-09-10,POS_20_24,33.68,29,29,9,6.24,132.0
2021-09-11,POS_20_24,28.92,17,17,9,6.24,132.0
2021-09-12,POS_20_24,26.18,29,29,9,6.24,132.0
2021-09-13,POS_20_24,47.31,29,29,9,2.55,65.8
2021-09-14,POS_20_24,38.92,29,29,9,3.93,367.5
2021-09-15,POS_20_24,42.84,29,29,9,2.75,135.0
2021-09-16,POS_20_24,34.76,17,17,9,4.25,135.1
2021-09-17,POS_20_24,32.0,29,29,9,3.67,83.8
2021-09-18,POS_20_24,28.52,18,18,9,3.67,83.8
2021-09-19,POS_20_24,25.28,29,29,9,3.67,83.8
2021-09-20,POS_20_24,39.46,29,29,9,2.87,313.15
2021-09-21,POS_20_24,35.25,29,29,9,3.94,122.45
2021-09-22,POS_20_24,31.95,29,29,9,2.67,110.0
2021-09-23,POS_20_24,29.44,29,29,9,4.73,317.5
2021-09-24,POS_20_24,41.44,29,29,9,6.64,146.0
2021-09-25,POS_20_24,50.0,29,29,9,6.64,146.0
2021-09-26,POS_20_24,36.2,29,29,9,6.64,146.0
2021-09-27,POS_20_24,34.84,22,22,9,2.19,342.0
2021-09-28,POS_20_24,41.0,29,29,9,2.96,170.85
2021-09-29,POS_20_24,32.55,29,29,9,7.64,262.0
2021-09-30,POS_20_24,127.64,29,29,9,3.3,142.1
2021-10-01,POS_20_24,79.55,29,29,10,6.43,190.65
2021-10-02,POS_20_24,58.47,29,29,10,6.43,190.65
2021-10-03,POS_20_24,90.37,22,22,10,6.43,190.65
2021-10-04,POS_20_24,81.81,32,32,10,4.06,64.0
2021-10-05,POS_20_24,53.95,20,20,10,8.87,134.9
2021-10-06,POS_20_24,63.08,32,32,10,5.35,68.5
2021-10-07,POS_20_24,292.0,32,32,10,6.6,136.0
2021-10-08,POS_20_24,135.32,35,35,10,3.03,165.0
2021-10-09,POS_20_24,89.89,24,24,10,3.03,165.0
2021-10-10,POS_20_24,80.0,32,32,10,3.03,165.0
2021-10-11,POS_20_24,67.9,25,25,10,5.15,67.35
2021-10-12,POS_20_24,90.0,32,32,10,5.88,189.5
2021-10-13,POS_20_24,4825.0,32,32,10,2.59,65.8
2021-10-14,POS_20_24,629.0,40,40,10,2.75,363.95
2021-10-15,POS_20_24,354.48,40,40,10,4.86,300.0
2021-10-16,POS_20_24,224.41,40,40,10,4.86,300.0
2021-10-17,POS_20_24,160.18,35,35,10,4.86,300.0
2021-10-18,POS_20_24,141.6,35,35,10,3.7,129.45
2021-10-19,POS_20_24,113.64,29,29,10,2.91,84.8
2021-10-20,POS_20_24,173.64,50,50,10,2.6,319.0
2021-10-21,POS_20_24,152.99,32,32,10,2.56,110.0
2021-10-22,POS_20_24,123.4,90,90,10,6.68,390.0
2021-10-23,POS_20_24,149.0,90,90,10,6.68,390.0
2021-10-24,POS_20_24,120.68,32,32,10,6.68,390.0
2021-10-25,POS_20_24,132.33,90,90,10,2.09,147.6
2021-10-26,POS_20_24,98.77,30,30,10,2.97,344.0
2021-10-27,POS_20_24,83.77,30,30,10,7.74,241.5
2021-10-28,POS_20_24,73.6,60,60,10,3.75,265.85
2021-10-29,POS_20_24,65.5,30,30,10,6.16,142.0
2021-10-30,POS_20_24,57.94,29,27,10,6.16,142.0
2021-10-31,POS_20_24,48.9,30,30,10,6.16,142.0
2021-11-01,POS_20_24,51.1,29,29,11,3.93,190.55
2021-11-02,POS_20_24,101.96,32,32,11,8.77,65.0
2021-11-03,POS_20_24,75.0,25,25,11,8.25,70.5
2021-11-04,POS_20_24,56.24,29,29,11,5.51,139.0
2021-11-05,POS_20_24,45.08,30,30,11,6.44,172.7
2021-11-06,POS_20_24,37.35,30,30,11,6.44,172.7
2021-11-07,POS_20_24,34.72,32,32,11,6.44,172.7
2021-11-08,POS_20_24,84.48,32,32,11,2.98,67.0
2021-11-09,POS_20_24,60.46,29,29,11,4.79,66.05
2021-11-10,POS_20_24,67.21,50,50,11,6.59,68.35
2021-11-11,POS_20_24,56.01,30,29,11,2.73,320.0
2021-11-12,POS_20_24,48.44,30,30,11,4.27,133.8
2021-11-13,POS_20_24,46.55,32,32,11,4.27,133.8
2021-11-14,POS_20_24,35.69,30,30,11,4.27,133.8
2021-11-15,POS_20_24,65.0,60,60,11,3.42,85.85
2021-11-16,POS_20_24,78.56,32,32,11,2.41,325.5
2021-11-17,POS_20_24,49.68,30,30,11,2.45,126.65
2021-11-18,POS_20_24,40.23,30,30,11,2.62,397.5
2021-11-19,POS_20_24,46.36,32,32,11,7.0,150.0
2021-11-20,POS_20_24,36.48,30,30,11,7.0,150.0
2021-11-21,POS_20_24,33.86,32,32,11,7.0,150.0
2021-11-22,POS_20_24,60.97,29,29,11,2.01,350.5
2021-11-23,POS_20_24,57.14,15,15,11,2.97,329.0
2021-11-24,POS_20_24,123.39,29,29,11,7.66,243.15
2021-11-25,POS_20_24,60.2,30,30,11,7.66,280.1
2021-11-26,POS_20_24,47.48,30,30,11,8.61,139.0
2021-11-27,POS_20_24,38.93,30,30,11,8.61,139.0
2021-11-28,POS_20_24,31.51,30,30,11,8.61,139.0
2021-11-29,POS_20_24,97.72,29,29,11,3.7,250.25
2021-11-30,POS_20_24,49.38,30,30,11,6.69,70.15
2021-12-01,POS_20_24,40.16,30,30,12,3.86,148.9
2021-12-02,POS_20_24,64.9,29,29,12,5.23,169.0
2021-12-03,POS_20_24,42.69,30,30,12,8.28,132.0
2021-12-04,POS_20_24,34.7,30,30,12,8.28,132.0
2021-12-05,POS_20_24,29.0,29,29,12,8.28,132.0
2021-12-06,POS_20_24,68.15,30,30,12,5.59,138.65
2021-12-07,POS_20_24,49.76,29,29,12,6.74,68.85
2021-12-08,POS_20_24,18.1,29,29,12,3.0,321.35
2021-12-09,POS_20_24,12.67,29,29,12,3.79,134.4
2021-12-10,POS_20_24,9.28,29,29,12,6.94,85.7
2021-12-11,POS_20_24,7.82,30,30,12,6.94,85.7
2021-12-12,POS_20_24,5.49,20,20,12,6.94,85.7
2021-12-13,POS_20_24,12.78,30,30,12,2.67,319.0
2021-12-14,POS_20_24,10.46,29,29,12,4.26,317.15
2021-12-15,POS_20_24,8.3,30,30,12,4.2,131.1
2021-12-16,POS_20_24,7.0,20,20,12,2.57,395.0
2021-12-17,POS_20_24,5.35,21,21,12,4.66,149.7
2021-12-18,POS_20_24,3.86,30,30,12,4.66,149.7
2021-12-19,POS_20_24,3.5,30,30,12,4.66,149.7
2021-12-20,POS_20_24,13.3,29,29,12,2.57,171.7
2021-12-21,POS_20_24,10.87,29,29,12,2.62,336.0
2021-12-22,POS_20_24,9.09,29,29,12,7.3,244.95
2021-12-23,POS_20_24,6.5,29,29,12,2.11,272.5
2021-12-24,POS_20_24,4.69,29,29,12,2.11,136.5
2021-12-25,POS_20_24,4.86,30,30,12,2.11,136.5
2021-12-26,POS_20_24,4.18,30,30,12,2.11,136.5
2021-12-27,POS_20_24,7.64,30,30,12,2.96,247.0
2021-12-28,POS_20_24,4.77,30,30,12,3.35,69.9
2021-12-29,POS_20_24,4.1,30,30,12,7.19,154.0
2021-12-30,POS_20_24,2.83,30,30,12,3.66,190.35
2021-12-31,POS_20_24,2.13,30,30,12,6.6,134.0
2022-01-01,POS_20_24,3.6,30,30,1,6.6,134.0
2022-01-02,POS_20_24,2.03,29,29,1,6.6,134.0
2022-01-03,POS_20_24,4.85,30,30,1,5.26,357.35
2022-01-04,POS_20_24,4.6,30,30,1,9.11,141.0
2022-01-05,POS_20_24,3.47,30,30,1,5.69,69.15
2022-01-06,POS_20_24,3.79,29,29,1,6.45,322.55
2022-01-07,POS_20_24,3.36,29,29,1,5.93,135.9
2022-01-08,POS_20_24,2.68,30,30,1,5.93,135.9
2022-01-09,POS_20_24,2.95,29,29,1,5.93,135.9
2022-01-10,POS_20_24,9.45,29,29,1,2.68,85.4
