date,product,capacity_price,offered_capacity,allocated_capacity,month,gas,coal
2020-12-29,NEG_04_08,22.05,30,30,12,3.24,136.0
2020-12-30,NEG_04_08,21.32,30,30,12,5.54,136.0
2020-12-31,NEG_04_08,20.87,30,30,12,6.27,225.1
2021-01-01,NEG_04_08,18.4,30,30,1,6.27,225.1
2021-01-02,NEG_04_08,15.6,100,100,1,6.27,225.1
2021-01-03,NEG_04_08,17.35,40,40,1,6.27,225.1
2021-01-04,NEG_04_08,14.84,12,12,1,2.78,123.1
2021-01-05,NEG_04_08,12.87,24,24,1,4.06,266.0
2021-01-06,NEG_04_08,11.1,24,24,1,6.28,190.5
2021-01-07,NEG_04_08,9.82,100,40,1,3.82,65.4
2021-01-08,NEG_04_08,9.44,100,100,1,3.99,177.3
2021-01-09,NEG_04_08,8.4,40,40,1,3.99,177.3
2021-01-10,NEG_04_08,7.23,30,30,1,3.99,177.3
2021-01-11,NEG_04_08,7.0,15,15,1,2.79,136.85
2021-01-12,NEG_04_08,12.95,15,15,1,4.89,66.15
2021-01-13,NEG_04_08,9.94,15,15,1,2.41,436.5
2021-01-14,NEG_04_08,6.88,15,15,1,2.82,141.4
2021-01-15,NEG_04_08,5.53,26,26,1,4.72,259.8
2021-01-16,NEG_04_08,5.0,40,40,1,4.72,259.8
2021-01-17,NEG_04_08,4.93,16,16,1,4.72,259.8
2021-01-18,NEG_04_08,4.34,40,40,1,4.72,136.1
2021-01-19,NEG_04_08,4.74,16,16,1,3.01,96.4
2021-01-20,NEG_04_08,18.16,16,16,1,2.1,327.15
2021-01-21,NEG_04_08,36.28,16,16,1,2.97,123.6
2021-01-22,NEG_04_08,33.38,21,21,1,7.95,139.7
2021-01-23,NEG_04_08,11.0,40,40,1,7.95,139.7
2021-01-24,NEG_04_08,9.68,40,40,1,7.95,139.7
2021-01-25,NEG_04_08,7.39,30,30,1,2.17,366.05
2021-01-26,NEG_04_08,5.8,30,30,1,3.04,162.2
2021-01-27,NEG_04_08,4.8,10,10,1,8.52,376.0
2021-01-28,NEG_04_08,4.5,30,30,1,4.03,50.9
2021-01-29,NEG_04_08,4.0,30,30,1,8.27,139.75
2021-01-30,NEG_04_08,4.5,30,30,1,8.27,139.75
2021-01-31,NEG_04_08,14.91,30,30,1,8.27,139.75
2021-02-01,NEG_04_08,10.43,36,36,2,4.71,229.5
2021-02-02,NEG_04_08,6.14,100,100,2,6.47,124.25
2021-02-03,NEG_04_08,6.3,36,36,2,3.06,267.0
2021-02-04,NEG_04_08,9.99,30,30,2,5.67,120.0
2021-02-05,NEG_04_08,6.52,20,20,2,5.98,187.25
2021-02-06,NEG_04_08,20.75,20,20,2,5.98,187.25
2021-02-07,NEG_04_08,160.0,20,20,2,5.98,187.25
2021-02-08,NEG_04_08,61.32,16,16,2,2.51,63.75
2021-02-09,NEG_04_08,27.63,14,14,2,4.13,177.45
2021-02-10,NEG_04_08,17.37,14,14,2,2.58,138.5
2021-02-11,NEG_04_08,12.45,60,60,2,3.72,65.7
2021-02-12,NEG_04_08,10.0,35,35,2,4.17,353.75
2021-02-13,NEG_04_08,8.24,14,14,2,4.17,353.75
2021-02-14,NEG_04_08,7.1,12,12,2,4.17,353.75
2021-02-15,NEG_04_08,10.99,16,16,2,4.17,131.75
2021-02-16,NEG_04_08,8.24,20,20,2,2.94,149.0
2021-02-17,NEG_04_08,26.39,14,14,2,4.57,78.65
2021-02-18,NEG_04_08,16.53,20,20,2,2.75,283.1
2021-02-19,NEG_04_08,18.78,80,80,2,5.02,131.5
2021-02-20,NEG_04_08,15.76,16,16,2,5.02,131.5
2021-02-21,NEG_04_08,78.0,18,18,2,5.02,131.5
2021-02-22,NEG_04_08,26.47,80,80,2,5.71,100.5
2021-02-23,NEG_04_08,17.2,100,100,2,2.11,327.15
2021-02-24,NEG_04_08,17.2,16,16,2,2.97,140.05
2021-02-25,NEG_04_08,17.27,50,50,2,8.42,355.0
2021-02-26,NEG_04_08,13.93,24,24,2,2.1,165.15
2021-02-27,NEG_04_08,11.96,20,20,2,2.1,165.15
2021-02-28,NEG_04_08,19.78,25,25,2,2.1,165.15
2021-03-01,NEG_04_08,13.33,50,50,3,3.1,315.85
2021-03-02,NEG_04_08,10.5,50,50,3,4.16,51.05
2021-03-03,NEG_04_08,8.27,24,24,3,8.12,149.5
2021-03-04,NEG_04_08,7.92,16,16,3,5.77,221.0
2021-03-05,NEG_04_08,8.0,40,40,3,6.84,121.5
2021-03-06,NEG_04_08,7.49,24,24,3,6.84,121.5
2021-03-07,NEG_04_08,10.01,15,15,3,6.84,121.5
2021-03-08,NEG_04_08,8.64,40,40,3,3.05,69.3
2021-03-09,NEG_04_08,7.89,40,40,3,5.72,130.1
2021-03-10,NEG_04_08,6.8,45,30,3,6.4,178.75
2021-03-11,NEG_04_08,63.42,20,20,3,2.58,65.0
2021-03-12,NEG_04_08,58.09,15,15,3,2.7,183.0
2021-03-13,NEG_04_08,62.4,14,14,3,2.7,183.0
2021-03-14,NEG_04_08,104.0,14,14,3,2.7,183.0
2021-03-15,NEG_04_08,41.19,10,10,3,3.88,65.2
2021-03-16,NEG_04_08,22.67,30,30,3,3.72,432.5
2021-03-17,NEG_04_08,13.0,20,20,3,2.86,262.0
2021-03-18,NEG_04_08,9.92,24,24,3,2.7,144.05
2021-03-19,NEG_04_08,8.54,40,40,3,2.51,78.5
2021-03-20,NEG_04_08,6.99,16,16,3,2.51,78.5
2021-03-21,NEG_04_08,51.5,16,16,3,2.51,78.5
2021-03-22,NEG_04_08,21.28,24,24,3,6.03,311.5
2021-03-23,NEG_04_08,13.96,24,24,3,2.16,125.3
2021-03-24,NEG_04_08,9.01,24,24,3,2.94,101.25
2021-03-25,NEG_04_08,7.6,24,24,3,8.78,376.0
2021-03-26,NEG_04_08,6.24,14,14,3,2.14,141.1
2021-03-27,NEG_04_08,34.76,20,20,3,2.14,141.1
2021-03-28,NEG_04_08,31.0,17,17,3,2.14,141.1
2021-03-29,NEG_04_08,20.0,30,30,3,5.52,329.5
2021-03-30,NEG_04_08,14.82,100,100,3,4.14,247.75
2021-03-31,NEG_04_08,9.57,22,22,3,8.06,301.0
2021-04-01,NEG_04_08,7.07,24,24,4,6.31,50.85
2021-04-02,NEG_04_08,18.44,90,90,4,6.93,50.85
2021-04-03,NEG_04_08,16.53,20,20,4,6.93,50.85
2021-04-04,NEG_04_08,14.68,20,20,4,6.93,50.85
2021-04-05,NEG_04_08,56.9,11,11,4,2.94,148.0
2021-04-06,NEG_04_08,39.04,13,13,4,5.52,216.0
2021-04-07,NEG_04_08,35.06,14,14,4,5.58,64.9
2021-04-08,NEG_04_08,24.52,14,14,4,2.72,137.3
2021-04-09,NEG_04_08,16.54,13,13,4,3.81,177.75
2021-04-10,NEG_04_08,10.84,35,35,4,3.81,177.75
2021-04-11,NEG_04_08,25.52,13,13,4,3.81,177.75
2021-04-12,NEG_04_08,400.0,40,40,4,3.71,66.45
2021-04-13,NEG_04_08,80.98,85,85,4,2.46,65.25
2021-04-14,NEG_04_08,34.4,50,50,4,2.57,70.2
2021-04-15,NEG_04_08,22.21,50,50,4,2.46,290.1
2021-04-16,NEG_04_08,29.0,100,100,4,6.03,139.0
2021-04-17,NEG_04_08,27.6,100,100,4,6.03,139.0
2021-04-18,NEG_04_08,23.01,100,100,4,6.03,139.0
2021-04-19,NEG_04_08,66.66,100,100,4,2.01,80.05
2021-04-20,NEG_04_08,44.68,35,35,4,2.93,321.0
2021-04-21,NEG_04_08,29.33,35,35,4,8.04,127.15
2021-04-22,NEG_04_08,40.0,100,100,4,9.32,127.25
2021-04-23,NEG_04_08,30.5,100,100,4,3.64,380.0
2021-04-24,NEG_04_08,25.64,13,13,4,3.64,380.0
2021-04-25,NEG_04_08,27.0,11,11,4,3.64,380.0
2021-04-26,NEG_04_08,37.24,95,95,4,5.51,142.15
2021-04-27,NEG_04_08,27.02,100,100,4,4.14,313.65
2021-04-28,NEG_04_08,23.0,100,100,4,8.15,274.5
2021-04-29,NEG_04_08,18.0,13,13,4,5.68,294.35
2021-04-30,NEG_04_08,16.0,100,100,4,6.97,51.4
2021-05-01,NEG_04_08,90.32,35,35,5,6.97,51.4
2021-05-02,NEG_04_08,94.54,20,20,5,6.97,51.4
2021-05-03,NEG_04_08,337.13,20,20,5,2.89,148.25
2021-05-04,NEG_04_08,265.0,20,20,5,3.66,262.25
2021-05-05,NEG_04_08,172.5,20,20,5,5.47,64.25
2021-05-06,NEG_04_08,134.44,20,20,5,2.73,143.5
2021-05-07,NEG_04_08,101.68,20,20,5,3.92,172.3
2021-05-08,NEG_04_08,98.75,20,20,5,3.92,172.3
2021-05-09,NEG_04_08,297.05,20,20,5,3.92,172.3
2021-05-10,NEG_04_08,179.44,20,20,5,4.23,139.25
2021-05-11,NEG_04_08,123.25,20,20,5,2.58,123.0
2021-05-12,NEG_04_08,86.52,20,20,5,4.83,70.3
2021-05-13,NEG_04_08,69.99,20,20,5,2.69,290.65
2021-05-14,NEG_04_08,58.33,20,20,5,2.52,135.1
2021-05-15,NEG_04_08,46.12,11,11,5,2.52,135.1
2021-05-16,NEG_04_08,47.55,13,13,5,2.52,135.1
2021-05-17,NEG_04_08,69.8,13,13,5,6.36,81.55
2021-05-18,NEG_04_08,50.5,20,20,5,2.01,319.5
2021-05-19,NEG_04_08,35.66,11,11,5,2.96,333.6
2021-05-20,NEG_04_08,29.92,40,40,5,3.07,123.8
2021-05-21,NEG_04_08,50.15,11,11,5,9.29,384.75
2021-05-22,NEG_04_08,249.23,11,11,5,9.29,384.75
2021-05-23,NEG_04_08,231.29,20,20,5,9.29,384.75
2021-05-24,NEG_04_08,197.02,11,11,5,3.6,143.9
2021-05-25,NEG_04_08,147.29,20,20,5,6.3,168.0
2021-05-26,NEG_04_08,99.05,40,40,5,4.57,380.0
2021-05-27,NEG_04_08,74.6,20,20,5,7.84,237.1
2021-05-28,NEG_04_08,51.85,40,40,5,5.68,267.85
2021-05-29,NEG_04_08,40.38,20,20,5,5.68,267.85
2021-05-30,NEG_04_08,40.72,40,40,5,5.68,267.85
2021-05-31,NEG_04_08,57.2,40,40,5,5.68,267.85
2021-06-01,NEG_04_08,38.99,12,12,6,6.75,50.8
2021-06-02,NEG_04_08,34.27,12,12,6,6.94,122.2
2021-06-03,NEG_04_08,3087.0,100,100,6,2.41,266.65
2021-06-04,NEG_04_08,301.79,20,20,6,3.71,66.6
2021-06-05,NEG_04_08,125.5,20,20,6,3.71,66.6
2021-06-06,NEG_04_08,88.0,20,20,6,3.71,66.6
2021-06-07,NEG_04_08,88.62,40,40,6,5.72,140.2
2021-06-08,NEG_04_08,61.77,40,40,6,2.7,182.5
2021-06-09,NEG_04_08,45.08,12,12,6,2.88,136.0
2021-06-10,NEG_04_08,49.97,100,100,6,4.25,425.2
2021-06-11,NEG_04_08,69.44,40,40,6,2.4,124.5
2021-06-12,NEG_04_08,64.0,17,17,6,2.4,124.5
2021-06-13,NEG_04_08,118.0,13,13,6,2.4,124.5
2021-06-14,NEG_04_08,68.72,20,20,6,2.66,68.8
2021-06-15,NEG_04_08,42.93,20,20,6,4.53,280.7
2021-06-16,NEG_04_08,34.71,20,20,6,2.55,82.5
2021-06-17,NEG_04_08,32.88,100,100,6,2.52,106.0
2021-06-18,NEG_04_08,27.0,20,20,6,6.28,326.2
2021-06-19,NEG_04_08,27.33,20,20,6,6.28,326.2
2021-06-20,NEG_04_08,35.66,10,10,6,6.28,326.2
2021-06-21,NEG_04_08,34.91,12,12,6,2.24,124.65
2021-06-22,NEG_04_08,29.36,100,100,6,3.13,385.0
2021-06-23,NEG_04_08,23.8,100,100,6,8.7,168.2
2021-06-24,NEG_04_08,20.77,100,100,6,3.69,363.05
2021-06-25,NEG_04_08,18.0,100,100,6,6.03,232.65
2021-06-26,NEG_04_08,17.0,15,15,6,6.03,232.65
2021-06-27,NEG_04_08,20.8,15,15,6,6.03,232.65
2021-06-28,NEG_04_08,23.0,50,50,6,7.59,261.6
2021-06-29,NEG_04_08,17.75,100,100,6,4.91,200.9
2021-06-30,NEG_04_08,14.36,100,100,6,7.92,129.1
2021-07-01,NEG_04_08,11.68,100,100,7,5.57,263.3
2021-07-02,NEG_04_08,8.91,100,81,7,5.43,68.5
2021-07-03,NEG_04_08,8.76,10,10,7,5.43,68.5
2021-07-04,NEG_04_08,9.52,10,10,7,5.43,68.5
2021-07-05,NEG_04_08,8.8,100,100,7,5.43,68.25
2021-07-06,NEG_04_08,8.0,10,10,7,6.14,186.1
2021-07-07,NEG_04_08,6.62,10,10,7,2.4,129.65
2021-07-08,NEG_04_08,5.35,100,100,7,3.82,65.5
2021-07-09,NEG_04_08,4.83,100,100,7,5.96,439.0
2021-07-10,NEG_04_08,6.0,10,10,7,5.96,439.0
2021-07-11,NEG_04_08,6.78,10,10,7,5.96,439.0
2021-07-12,NEG_04_08,92.78,50,50,7,3.91,123.35
2021-07-13,NEG_04_08,38.26,60,60,7,2.84,67.2
2021-07-14,NEG_04_08,20.36,80,80,7,4.01,295.0
2021-07-15,NEG_04_08,18.88,10,10,7,2.43,127.15
2021-07-16,NEG_04_08,15.8,50,50,7,2.66,105.75
2021-07-17,NEG_04_08,58.2,10,10,7,2.66,105.75
2021-07-18,NEG_04_08,111.0,10,10,7,2.66,105.75
2021-07-19,NEG_04_08,77.99,10,10,7,4.53,330.0
2021-07-20,NEG_04_08,39.33,50,50,7,2.54,125.5
2021-07-21,NEG_04_08,25.66,50,50,7,2.53,388.9
2021-07-22,NEG_04_08,16.93,80,80,7,7.03,320.0
2021-07-23,NEG_04_08,10.64,100,100,7,2.27,169.0
2021-07-24,NEG_04_08,28.0,10,10,7,2.27,169.0
2021-07-25,NEG_04_08,32.71,10,10,7,2.27,169.0
2021-07-26,NEG_04_08,24.4,10,10,7,3.13,341.0
2021-07-27,NEG_04_08,16.4,80,80,7,8.96,230.0
2021-07-28,NEG_04_08,14.68,60,60,7,3.67,157.5
2021-07-29,NEG_04_08,45.55,10,10,7,4.06,191.5
2021-07-30,NEG_04_08,27.64,10,10,7,7.83,134.55
2021-07-31,NEG_04_08,50.28,10,10,7,7.83,134.55
2021-08-01,NEG_04_08,35.0,10,10,8,7.83,134.55
2021-08-02,NEG_04_08,26.7,10,10,8,5.03,256.5
2021-08-03,NEG_04_08,16.56,10,10,8,8.0,172.6
2021-08-04,NEG_04_08,12.84,50,50,8,2.86,68.6
2021-08-05,NEG_04_08,9.65,50,50,8,4.98,187.75
2021-08-06,NEG_04_08,23.69,11,11,8,5.87,128.0
2021-08-07,NEG_04_08,26.47,11,11,8,5.87,128.0
2021-08-08,NEG_04_08,72.0,10,10,8,5.87,128.0
2021-08-09,NEG_04_08,39.04,10,10,8,2.44,66.0
2021-08-10,NEG_04_08,26.1,11,11,8,3.81,418.0
2021-08-11,NEG_04_08,16.1,80,80,8,6.25,126.75
2021-08-12,NEG_04_08,12.4,80,80,8,4.08,67.55
2021-08-13,NEG_04_08,9.1,50,50,8,3.64,310.85
2021-08-14,NEG_04_08,24.18,11,11,8,3.64,310.85
2021-08-15,NEG_04_08,34.0,11,11,8,3.64,310.85
2021-08-16,NEG_04_08,29.84,11,11,8,2.91,125.0
2021-08-17,NEG_04_08,68.45,11,11,8,3.96,108.25
2021-08-18,NEG_04_08,32.0,11,11,8,2.51,323.0
2021-08-19,NEG_04_08,25.85,11,11,8,2.69,126.8
2021-08-20,NEG_04_08,18.44,50,50,8,4.63,145.75
2021-08-21,NEG_04_08,15.08,30,30,8,4.63,145.75
2021-08-22,NEG_04_08,16.8,20,20,8,4.63,145.75
2021-08-23,NEG_04_08,15.6,20,20,8,2.43,328.75
2021-08-24,NEG_04_08,12.5,20,20,8,2.17,169.7
2021-08-25,NEG_04_08,10.2,60,60,8,2.93,337.0
2021-08-26,NEG_04_08,13.5,20,20,8,7.39,51.05
2021-08-27,NEG_04_08,11.11,20,20,8,2.19,152.0
2021-08-28,NEG_04_08,15.28,11,11,8,2.19,152.0
2021-08-29,NEG_04_08,39.0,20,20,8,2.19,152.0
2021-08-30,NEG_04_08,31.6,20,20,8,3.15,152.0
2021-08-31,NEG_04_08,27.0,20,20,8,8.85,188.8
2021-09-01,NEG_04_08,20.62,80,80,9,4.09,63.3
2021-09-02,NEG_04_08,17.49,80,80,9,8.2,134.9
2021-09-03,NEG_04_08,14.48,80,80,9,4.94,260.9
2021-09-04,NEG_04_08,14.36,20,20,9,4.94,260.9
2021-09-05,NEG_04_08,24.0,11,11,9,4.94,260.9
2021-09-06,NEG_04_08,19.14,20,20,9,4.94,138.55
2021-09-07,NEG_04_08,14.72,80,80,9,6.44,172.1
2021-09-08,NEG_04_08,12.0,80,80,9,2.95,68.0
2021-09-09,NEG_04_08,10.35,80,80,9,4.88,188.15
2021-09-10,NEG_04_08,8.5,80,80,9,6.24,132.0
2021-09-11,NEG_04_08,11.07,50,50,9,6.24,132.0
2021-09-12,NEG_04_08,18.68,50,50,9,6.24,132.0
2021-09-13,NEG_04_08,16.75,50,50,9,2.55,65.8
2021-09-14,NEG_04_08,13.36,80,80,9,3.93,367.5
2021-09-15,NEG_04_08,25.0,40,40,9,2.75,135.0
2021-09-16,NEG_04_08,58.22,80,80,9,4.25,135.1
2021-09-17,NEG_04_08,33.57,80,80,9,3.67,83.8
2021-09-18,NEG_04_08,29.44,80,80,9,3.67,83.8
2021-09-19,NEG_04_08,37.5,10,10,9,3.67,83.8
2021-09-20,NEG_04_08,28.0,80,80,9,2.87,313.15
2021-09-21,NEG_04_08,22.6,80,80,9,3.94,122.45
2021-09-22,NEG_04_08,20.82,50,50,9,2.67,110.0
2021-09-23,NEG_04_08,429.0,50,50,9,4.73,317.5
2021-09-24,NEG_04_08,99.0,20,20,9,6.64,146.0
2021-09-25,NEG_04_08,57.67,50,50,9,6.64,146.0
2021-09-26,NEG_04_08,42.12,50,50,9,6.64,146.0
2021-09-27,NEG_04_08,43.87,20,20,9,2.19,342.0
2021-09-28,NEG_04_08,38.0,50,50,9,2.96,170.85
2021-09-29,NEG_04_08,32.17,50,50,9,7.64,262.0
2021-09-30,NEG_04_08,125.0,20,20,9,3.3,142.1
2021-10-01,NEG_04_08,94.85,20,20,10,6.43,190.65
2021-10-02,NEG_04_08,72.0,20,20,10,6.43,190.65
2021-10-03,NEG_04_08,688.0,20,20,10,6.43,190.65
2021-10-04,NEG_04_08,183.33,20,20,10,4.06,64.0
2021-10-05,NEG_04_08,109.17,50,50,10,8.87,134.9
2021-10-06,NEG_04_08,89.53,50,50,10,5.35,68.5
2021-10-07,NEG_04_08,92.5,50,50,10,6.6,136.0
2021-10-08,NEG_04_08,68.92,100,100,10,3.03,165.0
2021-10-09,NEG_04_08,67.25,50,50,10,3.03,165.0
2021-10-10,NEG_04_08,67.8,20,20,10,3.03,165.0
2021-10-11,NEG_04_08,180.9,100,80,10,5.15,67.35
2021-10-12,NEG_04_08,604.0,60,60,10,5.88,189.5
2021-10-13,NEG_04_08,338.56,60,60,10,2.59,65.8
2021-10-14,NEG_04_08,497.0,50,50,10,2.75,363.95
2021-10-15,NEG_04_08,860.3,50,50,10,4.86,300.0
2021-10-16,NEG_04_08,460.09,50,20,10,4.86,300.0
2021-10-17,NEG_04_08,335.92,50,50,10,4.86,300.0
2021-10-18,NEG_04_08,222.0,50,50,10,3.7,129.45
2021-10-19,NEG_04_08,189.11,50,50,10,2.91,84.8
2021-10-20,NEG_04_08,633.33,20,20,10,2.6,319.0
2021-10-21,NEG_04_08,542.3,20,20,10,2.56,110.0
2021-10-22,NEG_04_08,440.0,20,20,10,6.68,390.0
2021-10-23,NEG_04_08,340.0,20,20,10,6.68,390.0
2021-10-24,NEG_04_08,220.04,20,20,10,6.68,390.0
2021-10-25,NEG_04_08,150.54,20,20,10,2.09,147.6
2021-10-26,NEG_04_08,109.31,20,20,10,2.97,344.0
2021-10-27,NEG_04_08,105.72,20,20,10,7.74,241.5
2021-10-28,NEG_04_08,96.92,50,50,10,3.75,265.85
2021-10-29,NEG_04_08,85.72,50,50,10,6.16,142.0
2021-10-30,NEG_04_08,99.99,20,20,10,6.16,142.0
2021-10-31,NEG_04_08,139.14,20,20,10,6.16,142.0
2021-11-01,NEG_04_08,146.74,20,20,11,3.93,190.55
2021-11-02,NEG_04_08,94.0,50,50,11,8.77,65.0
2021-11-03,NEG_04_08,64.0,100,100,11,8.25,70.5
2021-11-04,NEG_04_08,53.29,25,25,11,5.51,139.0
2021-11-05,NEG_04_08,51.26,70,70,11,6.44,172.7
2021-11-06,NEG_04_08,88.12,20,20,11,6.44,172.7
2021-11-07,NEG_04_08,445.85,20,20,11,6.44,172.7
2021-11-08,NEG_04_08,188.0,20,20,11,2.98,67.0
2021-11-09,NEG_04_08,104.72,50,50,11,4.79,66.05
2021-11-10,NEG_04_08,71.8,50,50,11,6.59,68.35
2021-11-11,NEG_04_08,52.92,85,54,11,2.73,320.0
2021-11-12,NEG_04_08,44.0,50,50,11,4.27,133.8
2021-11-13,NEG_04_08,65.92,50,50,11,4.27,133.8
2021-11-14,NEG_04_08,64.0,20,20,11,4.27,133.8
2021-11-15,NEG_04_08,56.0,50,50,11,3.42,85.85
2021-11-16,NEG_04_08,42.6,50,50,11,2.41,325.5
2021-11-17,NEG_04_08,35.07,50,50,11,2.45,126.65
2021-11-18,NEG_04_08,68.0,20,20,11,2.62,397.5
2021-11-19,NEG_04_08,124.97,20,20,11,7.0,150.0
2021-11-20,NEG_04_08,90.5,50,50,11,7.0,150.0
2021-11-21,NEG_04_08,100.92,20,20,11,7.0,150.0
2021-11-22,NEG_04_08,75.5,50,50,11,2.01,350.5
2021-11-23,NEG_04_08,69.0,50,50,11,2.97,329.0
2021-11-24,NEG_04_08,57.0,30,30,11,7.66,243.15
2021-11-25,NEG_04_08,46.26,50,50,11,7.66,280.1
2021-11-26,NEG_04_08,45.0,50,50,11,8.61,139.0
2021-11-27,NEG_04_08,73.07,11,11,11,8.61,139.0
2021-11-28,NEG_04_08,60.0,20,20,11,8.61,139.0
2021-11-29,NEG_04_08,51.45,50,50,11,3.7,250.25
2021-11-30,NEG_04_08,120.67,20,20,11,6.69,70.15
2021-12-01,NEG_04_08,112.88,20,20,12,3.86,148.9
2021-12-02,NEG_04_08,83.34,20,20,12,5.23,169.0
2021-12-03,NEG_04_08,68.0,20,20,12,8.28,132.0
2021-12-04,NEG_04_08,53.01,20,20,12,8.28,132.0
2021-12-05,NEG_04_08,95.0,20,20,12,8.28,132.0
2021-12-06,NEG_04_08,71.07,30,30,12,5.59,138.65
2021-12-07,NEG_04_08,69.02,20,20,12,6.74,68.85
2021-12-08,NEG_04_08,47.55,20,20,12,3.0,321.35
2021-12-09,NEG_04_08,22.14,50,50,12,3.79,134.4
2021-12-10,NEG_04_08,19.43,20,20,12,6.94,85.7
2021-12-11,NEG_04_08,11.85,20,20,12,6.94,85.7
2021-12-12,NEG_04_08,50.08,50,50,12,6.94,85.7
2021-12-13,NEG_04_08,21.0,50,50,12,2.67,319.0
2021-12-14,NEG_04_08,22.15,50,50,12,4.26,317.15
2021-12-15,NEG_04_08,22.51,50,50,12,4.2,131.1
2021-12-16,NEG_04_08,19.1,50,50,12,2.57,395.0
2021-12-17,NEG_04_08,17.69,20,20,12,4.66,149.7
2021-12-18,NEG_04_08,13.63,20,20,12,4.66,149.7
2021-12-19,NEG_04_08,79.36,20,20,12,4.66,149.7
2021-12-20,NEG_04_08,32.6,20,20,12,2.57,171.7
2021-12-21,NEG_04_08,21.01,25,25,12,2.62,336.0
2021-12-22,NEG_04_08,17.0,80,80,12,7.3,244.95
2021-12-23,NEG_04_08,13.2,20,20,12,2.11,272.5
2021-12-24,NEG_04_08,42.2,20,20,12,2.11,136.5
2021-12-25,NEG_04_08,27.72,20,20,12,2.11,136.5
2021-12-26,NEG_04_08,27.91,20,20,12,2.11,136.5
2021-12-27,NEG_04_08,38.1,20,20,12,2.96,247.0
2021-12-28,NEG_04_08,29.0,20,20,12,3.35,69.9
